"glottocode","name","isocodes","level","glottolog.macroarea","latitude","longitude","autotyp.continent","autotyp.area","comment","level1","level2","level3","level4","level5","level6","level7","level8","level9","level10","level11","level12","level13","level14","level15","level16","level17","level18","level19","level20","level21","level22","level23","level24","level25","level26","level27"
"bamu1256","Bamunka","bvm","language","Africa",6.00203,10.5127,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","wide1239","narr1282","ring1243","sout2822","bamu1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bamu1257","Bamu","bcf","language","Papunesia",-7.93818,143.545,"NG and Oceania","S New Guinea",NA,"kiwa1251","bamu1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bana1292","Banaro","byz","language","Papunesia",-4.56615,144.329,"NG and Oceania","N Coast New Guinea",NA,"ramu1234","bana1292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bana1305","Bana","bcw","language","Africa",10.3535,13.6131,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","nort3156","higi1241","nkaf1238","bana1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bana1307","Banawa",NA,"dialect","South America",-6.741,-64.89624,"S America","NE South America",NA,"araw1282","madi1262","jama1261","bana1307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"band1339",NA,NA,NA,"Australia",-28.35,152.86,"Australia","S Australia",NA,"pama1250","sout3135","news1235","band1357","band1339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"band1340","Bandial","bqj","language","Africa",12.5258,-16.4245,"Africa","African Savannah",NA,"atla1278","nort3146","cent2230","bakk1238","jool1234","jola1264","gusi1245","band1340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"band1344","Banda-Bambari","liy","language","Africa",6.21563,20.9827,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","came1255","uban1244","band1341","nucl1797","cent2021","cent2022","band1344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"band1345","Banda-Ndélé","bfl","language","Africa",8.03339,23.9021,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","came1255","uban1244","band1341","nucl1797","cent2021","cent2022","band1345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"band1352","Bandi","bza","language","Africa",7.73729,-10.1684,"Africa","African Savannah",NA,"mand1469","west2780","mand1431","sout2842","mend1263","mend1264","band1351","band1352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"band1353","Banda Malay","bpq","language","Papunesia",-4.55565,129.905,"NG and Oceania","Oceania",NA,"aust1307","mala1545","mala1554","mala1538","nucl1806","vehi1234","east2743","ambo1253","band1353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bang1339","Banggarla","bjb","language","Australia",-33.3036,136.079,"Australia","S Australia",NA,"pama1250","aran1266","thur1253","core1260","nort2752","bang1339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bang1354","Bobangi","bni","language","Africa",-0.87437,17.227,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","nort3376","rive1266","ngir1248","ngir1252","ngir1254","boba1248","boba1249","boba1250","bang1354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bang1356","Bangolan","bgj","language","Africa",6.0125,10.667,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","wide1239","narr1282","mbam1249","sout3350","mbam1253","bang1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bang1363","Bangime","dba","language","Africa",14.8116,-3.77092,"Africa","African Savannah",NA,"bang1363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bang1368","Banggai","bgz","language","Papunesia",-1.58305,123.171,"NG and Oceania","Oceania",NA,"aust1307","mala1545","cele1242","grea1299","east2488","salu1251","east2491","bang1368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bani1254","Avane","bvv","dialect","South America",5.26123,-67.5633,"S America","NE South America",NA,"araw1281","alto1249","maip1247","bani1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bani1255","Baniwa do Icana","bwi","language","South America",2.17859,-67.7704,"S America","NE South America",NA,"araw1281","japu1236","nucl1764","nort3362","bani1258","bani1259","bani1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bank1256","Bankon","abb","language","Africa",4.3702,9.6403,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","bant1295","basa1292","basa1283","abob1234","bank1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bank1259","Bankan Tey Dogon","dbw","language","Africa",15.06,-2.92,"Africa","African Savannah",NA,"dogo1299","nang1263","bank1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bann1247","Bannoni","bcm","language","Papunesia",-6.23061,155.128,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","west2818","meso1253","newi1242","stge1234","nort3225","piva1237","bann1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bant1281","Bantawa","bap","language","Eurasia",27.12147,87.04738,"S/SE Asia","Indic",NA,"sino1245","hima1249","maha1306","kira1253","cent2250","sout2736","bant1280","bant1281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bant1286","Bantik","bnq","language","Papunesia",1.44586,124.846,"NG and Oceania","Oceania",NA,"aust1307","mala1545","sang1335","sout3155","bant1286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baou1238","Baoulé","bci","language","Africa",5.42509,-4.76565,"Africa","African Savannah",NA,"atla1278","volt1241","kwav1236","nyoa1234","poto1254","tano1248","cent2262","biaa1238","nort2767","baou1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bara1361","Barambu","brm","language","Africa",3.34642,26.861,"Africa","S Africa",NA,"atla1278","volt1241","nort3149","came1255","uban1244","zand1246","bara1360","bara1361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bara1369","Bara Malagasy","bhr","language","Africa",-23.9716,45.5937,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","basa1291","grea1283","sout2919","mala1537","sout3174","sout3346","nucl1799","inla1273","bara1407","bara1369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bara1370","Baram Kayan","kys","language","Papunesia",3.51211,114.482,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","nort3253","kaya1335","kaya1336","kaya1333","bara1370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bara1380","Barasana-Eduria","bsn","language","South America",0.02193,-70.808,"S America","NE South America",NA,"tuca1253","east2698","west2789","sout3006","bara1380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bara1395","Bara",NA,"dialect","Africa",10.31,10.74,"Africa","African Savannah",NA,"afro1255","chad1250","west2785","west2714","west2799","west2715","bole1261","nucl1735","gala1265","kirf1234","giiw1237","daza1244","bara1395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bard1255","Bardi","bcj","language","Australia",-16.6274,122.906,"Australia","N Australia",NA,"nyul1248","west2872","bard1254","bard1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bare1276","Baré","bae","language","South America",1.91649,-66.828,"S America","NE South America",NA,"araw1281","alto1250","bare1282","bare1276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bare1279","Barain","bva","language","Africa",10.970124,17.911727,"Africa","African Savannah",NA,"afro1255","chad1250","east2632","east2633","bara1406","bare1279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barg1252","Bargam","mlp","language","Papunesia",-4.8723,145.756,"NG and Oceania","N Coast New Guinea",NA,"nucl1709","mada1298","croi1234","barg1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bari1286","Bariai","bch","language","Papunesia",-5.5087,148.666,"NG and Oceania","N Coast New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","nort3206","nger1241","nger1240","east2772","bari1286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bari1297","Barí","mot","language","South America",9.08497,-72.9353,"S America","NE South America",NA,"chib1249","core1252","magd1236","sout3015","bari1297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baro1253","Barok","bjk","language","Papunesia",-3.47672,152.193,"NG and Oceania","N Coast New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","meso1253","newi1242","mada1284","baro1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"barr1247","Barrow Point","bpt","language","Australia",-14.1219,144.531,"Australia","N Australia",NA,"pama1250","pama1251","comp1236","wika1239","flin1248","barr1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baru1267","Baruya","byr","language","Papunesia",-6.89261,145.818,"NG and Oceania","Interior New Guinea",NA,"anga1289","nucl1763","baru1271","baru1267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baru1269","Baruga","bjz","language","Papunesia",-9.40132,148.761,"NG and Oceania","S New Guinea",NA,"nucl1709","bina1276","bina1279","nucl1603","sout2934","coas1297","baru1268","baru1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"basa1284","Basa (Cameroon)","bas","language","Africa",3.80765,10.4213,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","bant1295","basa1292","basa1283","basa1289","basa1290","basa1284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"basq1248","Basque","eus","language","Eurasia",43.2787,-1.31622,"W and SW Eurasia","Europe",NA,"basq1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"basq1250","Souletin",NA,"dialect","Eurasia",43.2787,-1.31622,"W and SW Eurasia","Europe",NA,"basq1248","basq1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bass1258","Bassari-Tanda","bsc","language","Africa",12.4529,-13.3495,"Africa","African Savannah",NA,"atla1278","nort3146","tend1239","bass1263","bass1258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bass1259","Bassa-Kontagora","bsr","language","Africa",10.3333,4.98331,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","kain1275","cent2242","basa1288","basa1279","kont1247","gumn1234","bass1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bass1260","Bassossi","bsi","language","Africa",5.23655,9.52275,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","bant1295","lund1274","leko1248","ngoe1239","mane1268","bass1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bata1285","Batanga","bnm","language","Africa",1.397041,9.51011,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","bant1295","sawa1251","beng1289","bata1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bata1292","Batak Alas-Kluet","btz","language","Papunesia",3.4293,97.8123,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","nort2829","toba1265","nort2831","bata1292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bata1293","Batak Karo","btx","language","Papunesia",2.12787,98.2517,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","nort2829","toba1265","nort2831","bata1293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bata1298","Batad Ifugao","ifb","language","Papunesia",16.8266,121.23,"S/SE Asia","Oceania",NA,"aust1307","mala1545","nort3238","meso1254","sout3211","cent2296","nucl1754","ifug1247","bata1319","bata1298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bata1301","Batak","bya","language","Papunesia",10.1115,119.025,"S/SE Asia","Oceania",NA,"aust1307","mala1545","grea1284","pala1354","nort3185","bata1317","bata1301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bata1314","Bata","bta","language","Africa",9.68091,12.677,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","sout3145","bium1271","bata1320","bata1314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bate1262","Batek","btq","language","Eurasia",4.8223,102.382,"S/SE Asia","Southeast Asia",NA,"aust1305","asli1243","cent1987","nort2682","mani1290","menr1235","bate1268","bate1262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bath1244","Bathari","bhm","language","Eurasia",17.4485,53.119,"W and SW Eurasia","Greater Mesopotamia",NA,"afro1255","semi1276","west2786","mode1252","hoby1243","west2859","bath1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baty1234","Batyala","xby","dialect","Australia",-25.44486,153.15399,"Australia","S Australia",NA,"pama1250","sout3135","nort3154","waka1283","east2717","kabi1260","baty1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baub1235","Bau-Jagoi Bidayuh","sne","language","Papunesia",1.54467,109.985,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","land1261","bida1239","bida1240","cent2415","baub1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baur1252","Bauro","bxa","language","Papunesia",-10.5826,161.863,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","sout2853","mala1485","mala1540","sanc1243","baur1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baur1253","Baure","brg","language","South America",-13.61,-63.68,"S America","NE South America",NA,"araw1281","sout3131","boli1260","baur1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bauu1244","Bau","bbd","language","Papunesia",-5.26465,145.611,"NG and Oceania","N Coast New Guinea",NA,"nucl1709","mada1298","croi1234","mabu1247","gumm1240","pani1263","bauu1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bauw1240","Bauwaki","bwk","language","Papunesia",-9.82577,148.815,"NG and Oceania","S New Guinea",NA,"mail1249","bauw1241","bauw1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bauz1241","Bauzi","bvz","language","Papunesia",-2.44717,137.629,"NG and Oceania","Interior New Guinea",NA,"geel1240","bauz1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bava1246","Bavarian","bar","language","Eurasia",47.9232,13.246,"W and SW Eurasia","Europe",NA,"indo1319","clas1257","germ1287","nort3152","west2793","high1289","high1286","midd1349","mode1258","baye1239","bava1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bayu1240","Bayungu","bxj","language","Australia",-23.3809,114.108,"Australia","S Australia",NA,"pama1250","sout3134","pilb1234","kany1246","bayu1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beam1240","Beami","beo","language","Papunesia",-6.14949,142.508,"NG and Oceania","Interior New Guinea",NA,"bosa1245","etor1234","beam1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bebe1252","Bebeli","bek","language","Papunesia",-5.63282,150.323,"NG and Oceania","N Coast New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","nort3206","nger1241","viti1243","sout2874","araw1269","bebe1254","bebe1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beem1239","Beembe","beq","language","Africa",-3.95895,14.1,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","west2968","nzad1235","lwer1234","ding1244","loan1238","klce1234","kiko1235","nucl1804","kiko1234","beem1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"befa1241","Menchum","bby","language","Africa",6.27562,10.0342,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","wide1239","befa1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"begb1241","Begbere-Ejar","bqv","language","Africa",9.40519,7.59566,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","benu1248","west2801","nort3184","koro1301","tino1236","begb1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beij1234","Beijing Mandarin",NA,"dialect","Eurasia",39.9385466,116.1172766,"S/SE Asia","Southeast Asia",NA,"sino1245","sini1245","clas1255","midd1354","nort3155","mand1471","mand1415","beij1235","beij1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beij1235","Beijingic",NA,"dialect","Eurasia",39.9385466,116.1172766,"S/SE Asia","Southeast Asia",NA,"sino1245","sini1245","clas1255","midd1354","nort3155","mand1471","mand1415","beij1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beja1238","Beja","bej","language","Africa",17.2436,36.6666,"Africa","N Africa",NA,"afro1255","cush1243","beja1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekw1241","Bekwarra","bkv","language","Africa",6.73737,8.86489,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","bend1256","bekw1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bela1254","Belarusian","bel","language","Eurasia",53.2307,25.6038,"N-C Asia","Inner Asia",NA,"indo1319","clas1257","balt1263","slav1255","east1426","bela1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bela1255","Belanda Viri","bvi","language","Africa",7.41311,27.6956,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","came1255","uban1244","sere1262","sere1266","sere1263","baiv1238","bela1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bela1256","Belanda Bor","bxb","language","Africa",6.6503,27.8232,"Africa","African Savannah",NA,"nilo1247","west2493","lwoo1234","nort2814","bela1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bela1260","Lemeting","beg","language","Papunesia",4.96207,114.933,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","nort3253","nort3171","bera1263","cent2094","cent2272","bela1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belh1239","Belhariya","byw","language","Eurasia",26.9972,87.2783,"S/SE Asia","Indic",NA,"sino1245","hima1249","maha1306","kira1253","east2719","grea1285","athp1240","belh1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beli1260","Belize Kriol English","bzj","language","North America",17.3941,-88.6281,"C America","Mesoamerica",NA,"indo1319","clas1257","germ1287","nort3152","west2793","nort3175","angl1264","angl1265","late1254","merc1242","macr1271","guin1259","cari1284","west2854","misk1243","beli1261","beli1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bell1243","Bella Coola","blc","language","North America",52.3448,-126.689,"W N America","Alaska-Oregon",NA,"sali1255","bell1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bemb1257","Bemba (Zambia)","bem","language","Africa",-10.6122,29.2993,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","sabi1248","malu1252","cent2321","bemb1256","bemb1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bena1262","Bena (Tanzania)","bez","language","Africa",-9.26671,35.0364,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nort3203","sout3185","bena1273","bena1262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bena1264","Benabena","bef","language","Papunesia",-6.09974,145.534,"NG and Oceania","Interior New Guinea",NA,"nucl1709","kain1273","goro1272","nucl1760","nucl1756","bena1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"benc1235","Bench","bcq","language","Africa",7.04682,35.7673,"Africa","Greater Abyssinia",NA,"gong1255","benc1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beng1280","Bengali","ben","language","Eurasia",24,90,"S/SE Asia","Southeast Asia",NA,"indo1319","clas1257","indo1320","indo1321","midd1375","cont1248","indo1323","oriy1254","gaud1237","gaud1238","beng1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beng1282","Benga","bng","language","Africa",1.075766,9.600739,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","bant1295","sawa1251","beng1289","beng1282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beng1286","Beng","nhb","language","Africa",7.78122,-4.23539,"Africa","African Savannah",NA,"mand1469","east2697","sout3140","nwab1239","beng1285","beng1291","beng1286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bent1238","Ben Tey Dogon","dbt","language","Africa",14.78,-2.94,"Africa","African Savannah",NA,"dogo1299","nang1263","bent1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beot1247","Beothuk","bue","language","North America",48,-57,"E N America","E North America",NA,"beot1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bepo1240","Bepour","bie","language","Papunesia",-4.5985,145.442,"NG and Oceania","N Coast New Guinea",NA,"nucl1709","mada1298","croi1234","grea1298","nort3379","kumi1250","kumi1249","bepo1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bera1259","Bera","brf","language","Africa",1.50054,30.0293,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","nort3376","rive1266","ngir1248","ngir1250","ngom1276","abab1240","oldb1234","komo1265","bera1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"berb1259","Berbice Creole Dutch","brc","language","South America",5.3829,-58.0002,"S America","NE South America",NA,"indo1319","clas1257","germ1287","nort3152","west2793","macr1270","midd1347","mode1257","sout3292","zeeu1239","berb1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"berb1260",NA,NA,NA,"Africa",27.02,1.86,"Africa","N Africa","Coordinates for Tidikelt-Tuat Tamazight (more or less at centroid of family distribution) used","afro1255","berb1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beri1253","Berinomo","bit","language","Papunesia",-4.41689,142.463,"NG and Oceania","N Coast New Guinea",NA,"sepi1257","sepi1258","cent2234","bahi1255","beri1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beri1254","Berik","bkl","language","Papunesia",-2.26904,138.866,"NG and Oceania","N Coast New Guinea",NA,"toro1256","tora1268","beri1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bero1242","Berom","bom","language","Africa",9.67037,8.81221,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","benu1248","iten1244","bero1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
